CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
08.816.490/0001-00;2011-12-22;3964170.77;1.094845200000;3963992.83;0.00;0.00;2
08.816.490/0001-00;2011-12-23;3989960.27;1.101902000000;3989542.75;0.00;0.00;2
08.816.490/0001-00;2011-12-26;4023556.21;1.111114700000;4022898.11;0.00;0.00;2
08.816.490/0001-00;2011-12-27;4049508.81;1.118215900000;4048608.79;0.00;0.00;2
08.816.490/0001-00;2011-12-28;4056559.42;1.120096200000;4055416.49;0.00;0.00;2
08.816.490/0001-00;2011-12-29;4072839.38;1.124525500000;4071453.24;0.00;0.00;2
08.816.490/0001-00;2011-12-30;4072805.21;1.124448700000;4071175.24;0.00;0.00;2
08.817.396/0001-76;2011-12-01;16175413.32;8.807665300000;16177589.92;0.00;0.00;1
08.817.396/0001-76;2011-12-02;16170742.77;8.805084700000;16172850.08;0.00;0.00;1
08.817.396/0001-76;2011-12-05;16308330.46;8.879952600000;16310364.53;0.00;0.00;1
08.817.396/0001-76;2011-12-06;16395318.44;8.927272000000;16397279.02;0.00;0.00;1
08.817.396/0001-76;2011-12-07;16180006.93;8.809985700000;16181852.09;0.00;0.00;1
08.817.396/0001-76;2011-12-08;16025934.98;8.726040800000;16027665.14;0.00;0.00;1
08.817.396/0001-76;2011-12-09;16160472.57;8.799225100000;16162087.36;0.00;0.00;1
08.817.396/0001-76;2011-12-12;15997399.21;8.710379500000;15998899.09;0.00;0.00;1
08.817.396/0001-76;2011-12-13;16009312.84;8.716796700000;16010685.96;0.00;0.00;1
08.817.396/0001-76;2011-12-14;15819284.20;8.613274700000;15820540.53;0.00;0.00;1
08.817.396/0001-76;2011-12-15;15783768.10;8.593874900000;15784907.76;0.00;0.00;1
08.817.396/0001-76;2011-12-16;15814567.70;8.610579700000;15815590.59;0.00;0.00;1
08.817.396/0001-76;2011-12-19;15641929.47;8.516525900000;15642836.08;0.00;0.00;1
08.817.396/0001-76;2011-12-20;15857307.91;8.633722100000;15858097.64;0.00;0.00;1
08.817.396/0001-76;2011-12-21;15843553.04;8.626169800000;15844225.92;0.00;0.00;1
08.817.396/0001-76;2011-12-22;15947205.12;8.682538000000;15947760.88;0.00;0.00;1
08.817.396/0001-76;2011-12-23;16076251.95;8.752731800000;16076690.21;0.00;0.00;1
08.817.396/0001-76;2011-12-26;16114095.84;8.773271400000;16114416.51;0.00;0.00;1
08.817.396/0001-76;2011-12-27;16172600.00;8.805059000000;16172802.91;0.00;0.00;1
08.817.396/0001-76;2011-12-28;15959374.50;8.688907600000;15959460.24;0.00;0.00;1
08.817.396/0001-76;2011-12-29;15985655.42;8.703152000000;15985623.92;0.00;0.00;1
08.817.396/0001-76;2011-12-30;15985094.95;8.702783100000;15984946.21;0.00;0.00;1
08.817.414/0001-10;2011-12-01;491936539.70;1.189925000000;497767644.41;0.00;0.00;59
08.817.414/0001-10;2011-12-02;492321320.19;1.182080000000;494486082.21;0.00;0.00;59
08.817.414/0001-10;2011-12-05;498768393.61;1.197302000000;505853439.75;5000000.00;0.00;59
08.817.414/0001-10;2011-12-06;503467081.19;1.208375000000;510531960.36;0.00;0.00;59
08.817.414/0001-10;2011-12-07;490967496.43;1.196449000000;505493362.96;0.00;0.00;59
08.817.414/0001-10;2011-12-08;491170361.27;1.180130000000;498598575.12;0.00;0.00;59
08.817.414/0001-10;2011-12-09;495474009.54;1.190405000000;502939735.01;0.00;0.00;59
08.817.414/0001-10;2011-12-12;483580879.66;1.179131000000;498442899.20;266525.16;154.53;59
08.817.414/0001-10;2011-12-13;492653031.16;1.182823000000;500003466.84;0.00;0.00;59
08.817.414/0001-10;2011-12-14;488724541.20;1.171034000000;496004154.44;984000.00;0.00;59
08.817.414/0001-10;2011-12-15;483720328.86;1.169402000000;495929824.80;617000.00;0.00;59
08.817.414/0001-10;2011-12-16;486110628.43;1.169046000000;495858801.51;79998.00;0.00;59
08.817.414/0001-10;2011-12-19;481138837.64;1.157076000000;490917240.36;135500.00;0.00;59
08.817.414/0001-10;2011-12-20;483316399.28;1.179525000000;500441727.75;0.00;0.00;59
08.817.414/0001-10;2011-12-21;481188461.65;1.174463000000;498293837.90;0.00;0.00;59
08.817.414/0001-10;2011-12-22;489813311.61;1.181610000000;501912346.84;586025.96;0.00;59
08.817.414/0001-10;2011-12-23;493170839.89;1.189467000000;505249864.54;0.00;0.00;59
08.817.414/0001-10;2011-12-26;500876023.63;1.190217000000;505568405.26;0.00;0.00;59
08.817.414/0001-10;2011-12-27;504465687.25;1.193909000000;507136413.22;0.00;0.00;59
08.817.414/0001-10;2011-12-28;496252651.44;1.174526000000;498903159.53;0.00;0.00;59
08.817.414/0001-10;2011-12-29;498717133.44;1.180281000000;501347770.02;0.00;0.00;59
08.817.414/0001-10;2011-12-30;495726978.83;1.180257000000;501337627.24;0.00;0.00;58
08.817.456/0001-50;2011-12-01;433342601.63;1.756256500000;487097199.46;1350000.00;800000.00;2
08.817.456/0001-50;2011-12-02;429527390.66;1.757672000000;488327289.60;1592500.00;755000.00;2
08.817.456/0001-50;2011-12-05;452163525.16;1.761251000000;488801634.42;0.00;520000.00;2
08.817.456/0001-50;2011-12-06;491885001.54;1.757621400000;488922134.71;1127817.94;0.00;2
08.817.456/0001-50;2011-12-07;519771083.32;1.760795900000;489805178.62;0.00;0.00;2
08.817.456/0001-50;2011-12-08;538087247.98;1.762648900000;489276532.71;0.00;1044105.41;2
08.817.456/0001-50;2011-12-09;540706929.39;1.762271300000;488121710.74;50000.00;1100000.00;2
08.817.456/0001-50;2011-12-12;510570639.45;1.761331800000;488969904.27;1558400.00;450000.00;2
08.817.456/0001-50;2011-12-13;517263865.41;1.761302600000;489211795.15;250000.00;0.00;2
08.817.456/0001-50;2011-12-14;541492588.23;1.765455000000;490165148.92;0.00;200000.00;2
08.817.456/0001-50;2011-12-15;554424510.92;1.766618700000;491399717.93;911500.00;0.00;2
08.817.456/0001-50;2011-12-16;535885677.58;1.765260300000;490761868.82;0.00;260000.00;2
08.817.456/0001-50;2011-12-19;515745647.05;1.766942400000;493304511.85;2325000.00;250000.00;2
08.817.456/0001-50;2011-12-20;516412486.25;1.767292400000;495226233.54;1824000.00;0.00;2
08.817.456/0001-50;2011-12-21;513780461.04;1.771032500000;496864274.99;590000.00;0.00;2
08.817.456/0001-50;2011-12-22;513303508.09;1.766320900000;495142427.70;100000.00;500000.00;2
08.817.456/0001-50;2011-12-23;511377183.00;1.762770100000;495497051.99;1550000.00;200000.00;2
08.817.456/0001-50;2011-12-26;511032117.14;1.760287300000;494513160.90;914000.00;1200000.00;2
08.817.456/0001-50;2011-12-27;499791948.32;1.762693100000;496489029.38;1300000.00;0.00;2
08.817.456/0001-50;2011-12-28;494558942.22;1.765058400000;497058237.86;153000.00;250000.00;2
08.817.456/0001-50;2011-12-29;497141635.01;1.767994100000;499259971.92;2050000.00;675000.00;2
08.817.456/0001-50;2011-12-30;490199355.90;1.768510700000;494560842.71;365000.00;5210000.00;2
08.817.499/0001-36;2011-12-01;292605967.88;1.450116100000;287406299.94;0.00;0.00;26
08.817.499/0001-36;2011-12-02;287870394.20;1.451056000000;287592581.48;0.00;0.00;26
08.817.499/0001-36;2011-12-05;285876532.26;1.441979500000;285793676.39;0.00;0.00;26
08.817.499/0001-36;2011-12-06;286509732.13;1.444828200000;286358270.69;0.00;0.00;26
08.817.499/0001-36;2011-12-07;288661884.20;1.454608300000;288296643.20;0.00;0.00;26
08.817.499/0001-36;2011-12-08;289466062.23;1.458267000000;289021766.62;0.00;0.00;26
08.817.499/0001-36;2011-12-09;289271851.81;1.457391700000;288848300.43;0.00;0.00;26
08.817.499/0001-36;2011-12-12;291022294.06;1.465347100000;290425009.31;0.00;0.00;26
08.817.499/0001-36;2011-12-13;290819946.28;1.464434500000;290244148.37;0.00;0.00;26
08.817.499/0001-36;2011-12-14;290215615.38;1.461696700000;289701524.67;0.00;0.00;26
08.817.499/0001-36;2011-12-15;289849953.20;1.460042900000;289373757.27;0.00;0.00;26
08.817.499/0001-36;2011-12-16;289645986.14;1.459123600000;289191541.92;0.00;0.00;26
08.817.499/0001-36;2011-12-19;290012051.43;1.460792800000;289522376.38;0.00;0.00;26
08.817.499/0001-36;2011-12-20;290379004.93;1.462466100000;289854013.50;0.00;0.00;26
08.817.499/0001-36;2011-12-21;290955999.47;1.465093200000;290374690.53;0.00;0.00;26
08.817.499/0001-36;2011-12-22;288995201.89;1.456196100000;288611334.35;0.00;0.00;26
08.817.499/0001-36;2011-12-23;288115546.55;1.452208800000;287821061.92;0.00;0.00;26
08.817.499/0001-36;2011-12-26;287615539.27;1.449945600000;287372505.05;0.00;0.00;26
08.817.499/0001-36;2011-12-27;288658376.53;1.454856400000;288345807.04;0.00;0.00;26
08.817.499/0001-36;2011-12-28;289682043.39;1.459512000000;289268536.56;0.00;0.00;26
08.817.499/0001-36;2011-12-29;290531096.98;1.463374600000;290034076.06;0.00;0.00;26
08.817.499/0001-36;2011-12-30;288505717.73;1.463493400000;251684707.05;0.00;38372918.35;23
08.817.554/0001-98;2011-12-01;71400190.52;12.804116900000;71410686.07;0.00;0.00;1
08.817.554/0001-98;2011-12-02;71355859.51;12.796050300000;71365696.92;0.00;0.00;1
08.817.554/0001-98;2011-12-05;71363976.84;12.799090700000;71382654.13;0.00;0.00;1
08.817.554/0001-98;2011-12-06;71378238.54;12.799835600000;71386808.29;0.00;0.00;1
08.817.554/0001-98;2011-12-07;71424738.01;12.808053300000;71432639.83;0.00;0.00;1
08.817.554/0001-98;2011-12-08;71424889.58;12.807960600000;71432122.74;0.00;0.00;1
08.817.554/0001-98;2011-12-09;71455576.65;12.813342900000;71462141.16;0.00;0.00;1
08.817.554/0001-98;2011-12-12;69561679.67;12.821489400000;71507575.30;0.00;0.00;1
08.817.554/0001-98;2011-12-13;71559801.60;12.831893900000;71565603.06;0.00;0.00;1
08.817.554/0001-98;2011-12-14;71527460.73;12.826123300000;71533419.04;0.00;0.00;1
08.817.554/0001-98;2011-12-15;71510903.33;12.822777000000;71514756.67;0.00;0.00;1
08.817.554/0001-98;2011-12-16;71503681.12;12.821361600000;71506862.36;0.00;0.00;1
08.817.554/0001-98;2011-12-19;71485913.96;12.818055400000;71488423.14;0.00;0.00;1
08.817.554/0001-98;2011-12-20;71566940.11;12.832463100000;71568777.39;0.00;0.00;1
08.817.554/0001-98;2011-12-21;71597966.68;12.837905600000;71599131.42;0.00;0.00;1
08.817.554/0001-98;2011-12-22;71552580.65;12.829647200000;71553072.63;0.00;0.00;1
08.817.554/0001-98;2011-12-23;71526366.13;12.824826300000;71526185.69;0.00;0.00;1
08.817.554/0001-98;2011-12-26;71544215.24;12.827906200000;71543362.99;0.00;0.00;1
08.817.554/0001-98;2011-12-27;64232953.58;12.837510800000;71596929.53;0.00;0.00;1
08.817.554/0001-98;2011-12-28;64229982.99;12.836857700000;71593286.57;0.00;0.00;1
08.817.554/0001-98;2011-12-29;64331226.40;12.854890300000;71693857.61;0.00;0.00;1
08.817.554/0001-98;2011-12-30;64366654.21;12.861121900000;71728612.27;0.00;0.00;1
08.817.571/0001-25;2011-12-01;7249023.69;1.012050900000;7265116.69;0.00;0.00;1
08.817.571/0001-25;2011-12-02;7237021.83;1.010339900000;7252834.25;0.00;0.00;1
08.817.571/0001-25;2011-12-05;7350786.13;1.026154300000;7366359.07;0.00;0.00;1
08.817.571/0001-25;2011-12-06;7403047.76;1.033398800000;7418364.77;0.00;0.00;1
08.817.571/0001-25;2011-12-07;7308807.13;1.020230500000;7323834.79;0.00;0.00;1
08.817.571/0001-25;2011-12-08;7179160.59;1.002130000000;7193898.59;0.00;0.00;1
08.817.571/0001-25;2011-12-09;7269005.39;1.014605300000;7283453.74;0.00;0.00;1
08.817.571/0001-25;2011-12-12;7166348.33;1.000264600000;7180507.02;0.00;0.00;1
08.817.571/0001-25;2011-12-13;7181763.37;1.002369700000;7195618.69;0.00;0.00;1
08.817.571/0001-25;2011-12-14;7074872.45;0.987438700000;7088435.39;0.00;0.00;1
08.817.571/0001-25;2011-12-15;7027928.04;0.980858500000;7041198.56;0.00;0.00;1
08.817.571/0001-25;2011-12-16;7019561.56;0.979652300000;7032539.67;0.00;0.00;1
08.817.571/0001-25;2011-12-19;6949024.62;0.969785600000;6961710.32;0.00;0.00;1
08.817.571/0001-25;2011-12-20;7141406.34;0.996544100000;7153799.65;0.00;0.00;1
08.817.571/0001-25;2011-12-21;7120220.45;0.993552200000;7132321.34;0.00;0.00;1
08.817.571/0001-25;2011-12-22;7201828.15;1.004879600000;7213636.66;0.00;0.00;1
08.817.571/0001-25;2011-12-23;7239763.95;1.010123400000;7251280.06;0.00;0.00;1
08.817.571/0001-25;2011-12-26;7239295.72;1.010017500000;7250519.74;0.00;0.00;1
08.817.571/0001-25;2011-12-27;7253578.32;1.011966400000;7264510.27;0.00;0.00;1
08.817.571/0001-25;2011-12-28;7084356.87;0.988352700000;7094996.74;0.00;0.00;1
08.817.571/0001-25;2011-12-29;7125050.84;0.993980800000;7135398.63;0.00;0.00;1
08.817.571/0001-25;2011-12-30;7124661.28;0.993885900000;7134717.00;0.00;0.00;1
08.817.605/0001-81;2011-12-01;21040482.93;1.421168600000;21716861.40;0.00;0.00;8
08.817.605/0001-81;2011-12-02;21389193.64;1.419567100000;21692389.09;0.00;0.00;8
08.817.605/0001-81;2011-12-05;21646293.10;1.418383300000;21674298.88;0.00;0.00;8
08.817.605/0001-81;2011-12-06;21659873.24;1.420213700000;21702269.79;0.00;0.00;8
08.817.605/0001-81;2011-12-07;21500050.66;1.419601300000;21692911.71;0.00;0.00;8
08.817.605/0001-81;2011-12-08;21292928.50;1.419527400000;21691782.18;0.00;0.00;8
08.817.605/0001-81;2011-12-09;21407595.81;1.419713600000;21694627.03;0.00;0.00;8
08.817.605/0001-81;2011-12-12;21106156.76;1.420442500000;21705765.90;0.00;0.00;8
08.817.605/0001-81;2011-12-13;21369288.75;1.423125500000;22016514.48;269750.00;0.00;8
08.817.605/0001-81;2011-12-14;21318691.32;1.423337800000;22019799.82;0.00;0.00;8
08.817.605/0001-81;2011-12-15;21564346.99;1.423474700000;22021916.71;0.00;0.00;8
08.817.605/0001-81;2011-12-16;21579820.54;1.424270800000;22034233.05;0.00;0.00;8
08.817.605/0001-81;2011-12-19;21525182.49;1.425291400000;22050022.36;0.00;0.00;8
08.817.605/0001-81;2011-12-20;21668255.46;1.423923300000;22028857.06;0.00;0.00;8
08.817.605/0001-81;2011-12-21;21638097.12;1.424651800000;22040126.81;0.00;0.00;8
08.817.605/0001-81;2011-12-22;21711403.38;1.423021000000;22014898.98;0.00;0.00;8
08.817.605/0001-81;2011-12-23;21702731.12;1.423612300000;22024045.66;0.00;0.00;8
08.817.605/0001-81;2011-12-26;21696029.67;1.424735200000;21973602.33;0.00;67814.78;8
08.817.605/0001-81;2011-12-27;21658302.26;1.425074900000;21978842.09;0.00;0.00;8
08.817.605/0001-81;2011-12-28;21547213.55;1.426671000000;22003458.44;0.00;0.00;8
08.817.605/0001-81;2011-12-29;21687842.89;1.428649800000;22033978.05;0.00;0.00;8
08.817.605/0001-81;2011-12-30;21695067.04;1.429023200000;22039735.89;0.00;0.00;8
08.817.630/0001-65;2011-12-01;706071558.14;15.470577200000;706083199.71;0.00;0.00;1
08.817.630/0001-65;2011-12-02;705400102.79;15.455862700000;705411625.30;0.00;0.00;1
08.817.630/0001-65;2011-12-05;705668405.41;15.461738700000;705679808.85;0.00;0.00;1
08.817.630/0001-65;2011-12-06;705195080.10;15.451364900000;705206345.16;0.00;0.00;1
08.817.630/0001-65;2011-12-07;705615294.91;15.460568000000;705626379.07;0.00;0.00;1
08.817.630/0001-65;2011-12-08;706691193.63;15.484137400000;706702096.29;0.00;0.00;1
08.817.630/0001-65;2011-12-09;706797315.14;15.486458600000;706808036.29;0.00;0.00;1
08.817.630/0001-65;2011-12-12;707414913.22;15.499986500000;707425452.86;0.00;0.00;1
08.817.630/0001-65;2011-12-13;708123357.71;15.515504800000;708133715.87;0.00;0.00;1
08.817.630/0001-65;2011-12-14;708224868.37;15.517724700000;708235030.84;0.00;0.00;1
08.817.630/0001-65;2011-12-15;707997206.94;15.512732500000;708007185.55;0.00;0.00;1
08.817.630/0001-65;2011-12-16;707694135.11;15.506088000000;707703929.87;0.00;0.00;1
08.817.630/0001-65;2011-12-19;707392746.79;15.499480500000;707402357.68;0.00;0.00;1
08.817.630/0001-65;2011-12-20;707382211.16;15.499245600000;707391638.21;0.00;0.00;1
08.817.630/0001-65;2011-12-21;707899889.42;15.510584100000;707909132.61;0.00;0.00;1
08.817.630/0001-65;2011-12-22;708734817.69;15.528873700000;708743877.03;0.00;0.00;1
08.817.630/0001-65;2011-12-23;707265476.36;15.496675800000;707274351.82;0.00;0.00;1
08.817.630/0001-65;2011-12-26;706658094.87;15.483363800000;706666786.48;0.00;0.00;1
08.817.630/0001-65;2011-12-27;706021587.17;15.469413600000;706030094.92;0.00;0.00;1
08.817.630/0001-65;2011-12-28;707227800.06;15.495838200000;707236123.96;0.00;0.00;1
08.817.630/0001-65;2011-12-29;707744619.33;15.507157900000;707752759.37;0.00;0.00;1
08.817.630/0001-65;2011-12-30;708789365.03;15.530044700000;708797321.22;0.00;0.00;1
08.817.807/0001-23;2011-12-01;442342557.02;13.479549700000;441962304.49;0.00;0.00;22
08.817.807/0001-23;2011-12-02;442534294.07;13.485248800000;441938164.61;0.00;211000.00;22
08.817.807/0001-23;2011-12-05;442227668.37;13.490830000000;442121072.99;0.00;0.00;22
08.817.807/0001-23;2011-12-06;442993512.29;13.496687700000;442882038.29;569000.00;0.00;22
08.817.807/0001-23;2011-12-07;443107208.49;13.502868200000;435937847.72;0.00;7147000.00;22
08.817.807/0001-23;2011-12-08;436157181.48;13.508820200000;436130008.33;0.00;0.00;22
08.817.807/0001-23;2011-12-09;436883586.24;13.514537800000;436852124.05;537525.39;0.00;22
08.817.807/0001-23;2011-12-12;437072581.10;13.520235400000;437036296.74;0.00;0.00;22
08.817.807/0001-23;2011-12-13;437256404.24;13.525772900000;437215295.74;0.00;0.00;22
08.817.807/0001-23;2011-12-14;437442401.66;13.531377700000;437396467.09;0.00;0.00;22
08.817.807/0001-23;2011-12-15;437628164.69;13.536975100000;437577402.12;0.00;0.00;22
08.817.807/0001-23;2011-12-16;437807683.89;13.542379400000;437752091.37;0.00;0.00;22
08.817.807/0001-23;2011-12-19;437986392.48;13.547758400000;437925968.15;0.00;0.00;22
08.817.807/0001-23;2011-12-20;440464276.40;13.554040000000;440399018.40;2270000.00;0.00;22
08.817.807/0001-23;2011-12-21;440655954.44;13.559789700000;440585836.28;0.00;0.00;22
08.817.807/0001-23;2011-12-22;440828273.20;13.564943400000;432187292.84;0.00;8568652.67;22
08.817.807/0001-23;2011-12-23;434446297.99;13.570695200000;434363892.76;1996000.00;0.00;22
08.817.807/0001-23;2011-12-26;434609996.56;13.575659700000;434522795.81;0.00;0.00;22
08.817.807/0001-23;2011-12-27;435544437.66;13.581272300000;435452439.69;750000.00;0.00;22
08.817.807/0001-23;2011-12-28;422656111.61;13.587841900000;393835078.45;0.00;41828000.00;22
08.817.807/0001-23;2011-12-29;394087437.04;13.593084900000;393987042.61;0.00;0.00;22
08.817.807/0001-23;2011-12-30;394257480.11;13.598801100000;394152722.76;0.00;0.00;22
08.817.895/0001-63;2011-12-01;21186606.76;14.981398000000;21190150.95;0.00;0.00;2
08.817.895/0001-63;2011-12-02;21199111.92;14.990215000000;21202621.54;0.00;0.00;2
08.817.895/0001-63;2011-12-05;21224102.40;15.007858000000;21227577.22;0.00;0.00;2
08.817.895/0001-63;2011-12-06;21243092.70;15.021260000000;21246532.85;0.00;0.00;2
08.817.895/0001-63;2011-12-07;21241904.21;15.020157000000;21244972.73;0.00;0.00;2
08.817.895/0001-63;2011-12-08;21225628.15;15.008626000000;21228662.56;0.00;0.00;2
08.817.895/0001-63;2011-12-09;21249348.49;15.025371000000;21252348.13;0.00;0.00;2
08.817.895/0001-63;2011-12-12;21235081.01;15.015260000000;21238046.50;0.00;0.00;2
08.817.895/0001-63;2011-12-13;21253915.70;15.028551000000;21256846.49;0.00;0.00;2
08.817.895/0001-63;2011-12-14;21246400.24;15.023214000000;21249296.78;0.00;0.00;2
08.817.895/0001-63;2011-12-15;21238717.89;15.017900000000;21241780.15;0.00;0.00;2
08.817.895/0001-63;2011-12-16;21241022.72;15.019505000000;21244050.57;0.00;0.00;2
08.817.895/0001-63;2011-12-19;21222449.73;15.006350000000;21175422.79;0.00;50020.69;2
08.817.895/0001-63;2011-12-20;21211464.40;15.033993000000;21214429.71;0.00;0.00;2
08.817.895/0001-63;2011-12-21;21220645.22;15.040474000000;21223575.99;0.00;0.00;2
08.817.895/0001-63;2011-12-22;21215507.99;15.036809000000;21218404.46;0.00;0.00;2
08.817.895/0001-63;2011-12-23;21228405.78;15.045925000000;21231267.66;0.00;0.00;2
08.817.895/0001-63;2011-12-26;21236340.27;15.051524000000;21239167.65;0.00;0.00;2
08.817.895/0001-63;2011-12-27;21246181.00;15.058473000000;21248973.83;0.00;0.00;2
08.817.895/0001-63;2011-12-28;21235191.94;15.050661000000;21237950.56;0.00;0.00;2
08.817.895/0001-63;2011-12-29;20751612.49;15.068651000000;21263336.32;0.00;0.00;2
08.817.895/0001-63;2011-12-30;21267284.12;15.073115000000;21269635.95;0.00;0.00;2
08.818.355/0001-02;2011-12-01;7609343.72;0.974714000000;7615558.71;0.00;0.00;2
08.818.355/0001-02;2011-12-02;7588153.27;0.971958200000;7594027.39;0.00;0.00;2
08.818.355/0001-02;2011-12-05;7660565.37;0.981182300000;7666096.80;0.00;0.00;2
08.818.355/0001-02;2011-12-06;7713921.26;0.987967200000;7719108.05;0.00;0.00;2
08.818.355/0001-02;2011-12-07;7591794.45;0.972285400000;7596584.00;0.00;0.00;2
08.818.355/0001-02;2011-12-08;7456065.37;0.954863100000;7460461.40;0.00;0.00;2
08.818.355/0001-02;2011-12-09;7551460.21;0.967023000000;7555468.14;0.00;0.00;2
08.818.355/0001-02;2011-12-12;7464076.79;0.955788600000;7467692.83;0.00;0.00;2
08.818.355/0001-02;2011-12-13;7498274.22;0.960114100000;7501488.37;0.00;0.00;2
08.818.355/0001-02;2011-12-14;7369424.21;0.943572400000;7372245.94;0.00;0.00;2
08.818.355/0001-02;2011-12-15;7341540.09;0.939953900000;7343974.51;0.00;0.00;2
08.818.355/0001-02;2011-12-16;7361826.79;0.942501000000;7363875.02;0.00;0.00;2
08.818.355/0001-02;2011-12-19;7223941.05;0.924803500000;7225602.31;0.00;0.00;2
08.818.355/0001-02;2011-12-20;7400358.17;0.947334300000;7401637.95;0.00;0.00;2
08.818.355/0001-02;2011-12-21;7356119.66;0.941622500000;7357010.96;0.00;0.00;2
08.818.355/0001-02;2011-12-22;7380423.63;0.944683700000;7380928.25;0.00;0.00;2
08.818.355/0001-02;2011-12-23;7415947.21;0.949180700000;7416064.19;0.00;0.00;2
08.818.355/0001-02;2011-12-26;7445877.48;0.952961800000;7445606.54;0.00;0.00;2
08.818.355/0001-02;2011-12-27;7487744.89;0.958270600000;7487084.87;0.00;0.00;2
08.818.355/0001-02;2011-12-28;7377398.52;0.944097400000;7376347.78;0.00;0.00;2
08.818.355/0001-02;2011-12-29;7378048.40;0.944131100000;7376611.33;0.00;0.00;2
08.818.355/0001-02;2011-12-30;7378039.33;0.944080500000;7376215.93;0.00;0.00;2
08.818.382/0001-77;2011-12-01;205378916.31;16.004692100000;208646345.75;0.00;0.00;1
08.818.382/0001-77;2011-12-02;204419392.06;15.931082200000;207686724.96;0.00;0.00;1
08.818.382/0001-77;2011-12-05;208760385.10;16.182438900000;210963555.05;0.00;0.00;1
08.818.382/0001-77;2011-12-06;212941071.48;16.334503600000;212945958.48;0.00;0.00;1
08.818.382/0001-77;2011-12-07;210027725.33;16.111017100000;210032459.29;0.00;0.00;1
08.818.382/0001-77;2011-12-08;205901971.71;15.794530000000;205906552.65;0.00;0.00;1
08.818.382/0001-77;2011-12-09;208501182.56;15.993896600000;208505610.46;0.00;0.00;1
08.818.382/0001-77;2011-12-12;205476027.50;15.761833500000;205480302.37;0.00;0.00;1
08.818.382/0001-77;2011-12-13;205973347.97;15.799969000000;205977457.99;0.00;0.00;1
08.818.382/0001-77;2011-12-14;202913331.82;15.565231500000;202917286.45;0.00;0.00;1
08.818.382/0001-77;2011-12-15;201962549.11;15.492287700000;201966348.34;0.00;0.00;1
08.818.382/0001-77;2011-12-16;201436901.92;15.451954800000;201440545.76;0.00;0.00;1
08.818.382/0001-77;2011-12-19;198811764.13;15.250575700000;198815252.58;0.00;0.00;1
08.818.382/0001-77;2011-12-20;204088234.47;15.655307400000;204091567.53;0.00;0.00;1
08.818.382/0001-77;2011-12-21;203236457.29;15.589958000000;203239634.96;0.00;0.00;1
08.818.382/0001-77;2011-12-22;205392498.48;15.755330100000;205395520.76;0.00;0.00;1
08.818.382/0001-77;2011-12-23;206475221.90;15.838371000000;206478088.79;0.00;0.00;1
08.818.382/0001-77;2011-12-26;206757446.67;15.860007800000;206760158.17;0.00;0.00;1
08.818.382/0001-77;2011-12-27;207608699.44;15.925293100000;207611255.55;0.00;0.00;1
08.818.382/0001-77;2011-12-28;202794695.64;15.556012100000;202797096.36;0.00;0.00;1
08.818.382/0001-77;2011-12-29;203718785.94;15.626884600000;203721031.27;0.00;0.00;1
08.818.382/0001-77;2011-12-30;203720504.40;15.627004500000;203722594.34;0.00;0.00;1
08.818.388/0001-44;2011-12-01;22658435.67;12.685302900000;22652785.65;0.00;0.00;1
08.818.388/0001-44;2011-12-02;22676498.48;12.695259600000;22670565.90;0.00;0.00;1
08.818.388/0001-44;2011-12-05;22456738.14;12.707334500000;22692128.58;0.00;0.00;1
08.818.388/0001-44;2011-12-06;22498443.40;12.726243200000;22725894.88;0.00;0.00;1
08.818.388/0001-44;2011-12-07;22762119.81;12.746032900000;22761234.26;0.00;0.00;1
08.818.388/0001-44;2011-12-08;22664550.04;12.691206700000;22663328.44;0.00;0.00;1
08.818.388/0001-44;2011-12-09;22763990.12;12.746703300000;22762431.48;0.00;0.00;1
08.818.388/0001-44;2011-12-12;22744745.53;12.735737900000;22742850.05;0.00;0.00;1
08.818.388/0001-44;2011-12-13;22770313.65;12.749859500000;22768067.64;0.00;0.00;1
08.818.388/0001-44;2011-12-14;22731952.85;12.728187800000;22729367.43;0.00;0.00;1
08.818.388/0001-44;2011-12-15;22687096.47;12.702878900000;22684172.08;0.00;0.00;1
08.818.388/0001-44;2011-12-16;22734628.83;12.729306400000;22701365.01;0.00;30000.00;1
08.818.388/0001-44;2011-12-19;22621872.28;12.682712700000;22518270.14;0.00;100000.00;1
08.818.388/0001-44;2011-12-20;22664204.60;12.762686200000;22660263.73;0.00;0.00;1
08.818.388/0001-44;2011-12-21;22689949.71;12.776995400000;22685669.85;0.00;0.00;1
08.818.388/0001-44;2011-12-22;22728394.00;12.798456800000;22723774.77;0.00;0.00;1
08.818.388/0001-44;2011-12-23;22809089.49;12.843714400000;22804130.10;0.00;0.00;1
08.818.388/0001-44;2011-12-26;22804503.55;12.840940000000;22799204.06;0.00;0.00;1
08.818.388/0001-44;2011-12-27;22800473.63;12.838478700000;22794834.05;0.00;0.00;1
08.818.388/0001-44;2011-12-28;22735934.35;12.801937800000;22729955.33;0.00;0.00;1
08.818.388/0001-44;2011-12-29;22797486.99;12.836413900000;22791167.92;0.00;0.00;1
08.818.388/0001-44;2011-12-30;22795963.05;12.835364100000;22789303.96;0.00;0.00;1
08.818.409/0001-21;2011-12-01;54581872.19;1.369563420000;54583536.25;0.00;0.00;66
