CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
05.044.718/0001-01;2011-11-08;44195933.28;133.963157000000;44208195.83;900000.00;3216264.23;533
05.044.718/0001-01;2011-11-09;45386579.64;133.990277000000;45398620.91;1881303.80;699828.58;537
05.044.718/0001-01;2011-11-10;42480951.83;134.017121000000;42492966.03;631300.00;3546050.01;538
05.044.718/0001-01;2011-11-11;43448037.99;134.044654000000;43460621.47;1230017.91;271092.54;540
05.044.718/0001-01;2011-11-14;43339496.81;134.070200000000;43351314.39;843341.73;960931.42;542
05.044.718/0001-01;2011-11-16;42633793.32;134.097897000000;42645600.63;1209042.92;1923712.33;542
05.044.718/0001-01;2011-11-17;43941417.73;134.126486000000;43953633.46;1634867.68;335926.64;539
05.044.718/0001-01;2011-11-18;42171040.38;134.153167000000;42182836.32;975900.00;2755440.77;539
05.044.718/0001-01;2011-11-21;41468343.59;134.179867000000;41480610.31;622975.00;1333596.39;539
05.044.718/0001-01;2011-11-22;43708373.76;134.205876000000;43720255.47;2408609.18;177004.53;539
05.044.718/0001-01;2011-11-23;44058530.97;134.232891000000;44070089.36;1285345.50;944312.37;539
05.044.718/0001-01;2011-11-24;44618091.26;134.260721000000;44629660.77;1106237.66;555803.04;538
05.044.718/0001-01;2011-11-25;46841306.40;134.288304000000;46852800.72;3649255.57;1435284.41;540
05.044.718/0001-01;2011-11-28;44077288.27;134.315963000000;44088860.18;251045.00;3024635.75;538
05.044.718/0001-01;2011-11-29;44005324.52;134.343187000000;44017235.44;1505441.91;1586003.07;538
05.044.718/0001-01;2011-11-30;39885208.06;134.369161000000;39887471.62;143137.65;4281411.60;535
05.050.559/0001-40;2011-11-01;726237692.27;3.621746260000;726246646.43;0.00;0.00;1
05.050.559/0001-40;2011-11-03;726544886.14;3.623276780000;726553552.45;0.00;0.00;1
05.050.559/0001-40;2011-11-04;726853895.48;3.624826090000;726862259.92;0.00;1966.53;1
05.050.559/0001-40;2011-11-07;727166175.57;3.626381980000;727174252.17;0.00;0.00;1
05.050.559/0001-40;2011-11-08;727477428.67;3.627932740000;727485215.00;0.00;0.00;1
05.050.559/0001-40;2011-11-09;727709908.84;3.629481410000;727716831.23;0.00;78927.51;1
05.050.559/0001-40;2011-11-10;728022212.84;3.631037590000;728028849.08;0.00;0.00;1
05.050.559/0001-40;2011-11-11;728336094.76;3.632601650000;728342444.86;0.00;0.00;1
05.050.559/0001-40;2011-11-14;728650403.17;3.634167830000;728656467.15;0.00;0.00;1
05.050.559/0001-40;2011-11-16;728962639.57;3.635723990000;728968479.66;0.00;0.00;1
05.050.559/0001-40;2011-11-17;728782652.58;3.637290020000;728784407.79;0.00;498063.26;1
05.050.559/0001-40;2011-11-18;729094965.68;3.638847320000;729096434.76;0.00;0.00;1
05.050.559/0001-40;2011-11-21;729407119.77;3.640403820000;729408302.72;0.00;0.00;1
05.050.559/0001-40;2011-11-22;728559634.43;3.641981010000;728555469.18;0.00;1168847.06;1
05.050.559/0001-40;2011-11-23;728875642.85;3.643559610000;728871258.54;0.00;0.00;1
05.050.559/0001-40;2011-11-24;719795574.65;3.645126520000;719715854.20;0.00;9468855.42;1
05.050.559/0001-40;2011-11-25;719869445.44;3.646686440000;719787617.31;0.00;236236.00;1
05.050.559/0001-40;2011-11-28;720177646.74;3.648246780000;720095599.21;0.00;0.00;1
05.050.559/0001-40;2011-11-29;720485681.35;3.649806280000;720403415.28;0.00;0.00;1
05.050.559/0001-40;2011-11-30;713653578.07;3.651356460000;707737118.57;0.00;12972273.20;1
05.050.575/0001-32;2011-11-01;388164519.34;3.633047970000;388121151.72;0.00;0.00;1
05.050.575/0001-32;2011-11-03;388290392.43;3.634578380000;388284646.72;0.00;0.00;1
05.050.575/0001-32;2011-11-04;388450859.89;3.636132980000;388448772.66;0.00;1952.50;1
05.050.575/0001-32;2011-11-07;388636515.33;3.637694230000;388615561.92;0.00;0.00;1
05.050.575/0001-32;2011-11-08;388794833.62;3.639254780000;388782275.74;0.00;0.00;1
05.050.575/0001-32;2011-11-09;388921844.64;3.640809210000;388869985.98;0.00;78349.71;1
05.050.575/0001-32;2011-11-10;389024767.37;3.642377510000;389037493.44;0.00;0.00;1
05.050.575/0001-32;2011-11-11;389212580.44;3.643959010000;389206411.95;0.00;0.00;1
05.050.575/0001-32;2011-11-14;389393903.74;3.645542650000;389375558.64;0.00;0.00;1
05.050.575/0001-32;2011-11-16;389560288.46;3.647104260000;389542352.11;0.00;0.00;1
05.050.575/0001-32;2011-11-17;389235023.02;3.648667290000;389215032.14;0.00;494264.54;1
05.050.575/0001-32;2011-11-18;389406916.99;3.650233930000;389382150.94;0.00;0.00;1
05.050.575/0001-32;2011-11-21;389559655.69;3.651795500000;389548728.45;0.00;0.00;1
05.050.575/0001-32;2011-11-22;388584155.72;3.653380260000;388554061.71;0.00;1163717.94;1
05.050.575/0001-32;2011-11-23;388792531.52;3.654982010000;388724415.55;0.00;0.00;1
05.050.575/0001-32;2011-11-24;379579170.38;3.656562310000;379498749.44;0.00;9393738.37;1
05.050.575/0001-32;2011-11-25;379668333.85;3.658128550000;379661302.76;0.00;0.00;1
05.050.575/0001-32;2011-11-28;379888076.79;3.659696230000;379824005.47;0.00;0.00;1
05.050.575/0001-32;2011-11-29;380026510.67;3.661262160000;379986527.07;0.00;0.00;1
05.050.575/0001-32;2011-11-30;380205993.40;3.662811070000;380147281.59;0.00;0.00;1
05.053.850/0001-71;2011-11-01;21413105.67;3.721546500000;21400342.04;0.00;0.00;4
05.053.850/0001-71;2011-11-03;21425616.48;3.723596000000;21412127.89;0.00;0.00;4
05.053.850/0001-71;2011-11-04;21439333.54;3.725855300000;21425119.70;0.00;0.00;4
05.053.850/0001-71;2011-11-07;21452952.79;3.728097500000;21438013.25;0.00;0.00;4
05.053.850/0001-71;2011-11-08;21463359.13;3.729781000000;21447693.56;0.00;0.00;4
05.053.850/0001-71;2011-11-09;21473948.01;3.731496100000;21457556.11;0.00;0.00;4
05.053.850/0001-71;2011-11-10;21478911.15;3.732412500000;21462825.71;0.00;0.00;4
05.053.850/0001-71;2011-11-11;21568087.97;3.747794000000;21551275.73;0.00;0.00;4
05.053.850/0001-71;2011-11-14;21503961.85;3.736515600000;21486420.22;0.00;0.00;4
05.053.850/0001-71;2011-11-16;21508985.26;3.737262600000;21490716.12;0.00;0.00;4
05.053.850/0001-71;2011-11-17;21494771.24;3.734664300000;21475774.43;0.00;0.00;4
05.053.850/0001-71;2011-11-18;21294437.44;3.734479800000;21273388.38;0.00;201325.12;4
05.053.850/0001-71;2011-11-21;21294437.44;3.734479800000;21273388.38;0.00;201325.12;4
05.053.850/0001-71;2011-11-22;21293075.77;3.734220200000;21271909.56;0.00;0.00;4
05.053.850/0001-71;2011-11-23;21294918.69;3.734417100000;21261006.95;0.00;12024.41;4
05.053.850/0001-71;2011-11-24;21271127.52;3.737493100000;21248452.83;0.00;30066.56;4
05.053.850/0001-71;2011-11-25;21279989.00;3.738936800000;21256660.44;0.00;0.00;4
05.053.850/0001-71;2011-11-28;21297741.68;3.741932600000;21273692.46;0.00;0.00;4
05.053.850/0001-71;2011-11-29;21306163.27;3.743287100000;21281392.86;0.00;0.00;4
05.053.850/0001-71;2011-11-30;20345898.12;3.750245400000;21169091.84;0.00;151860.44;4
05.053.896/0001-90;2011-11-01;20897855.49;3.792688300000;20891662.29;0.00;0.00;1
05.053.896/0001-90;2011-11-03;20916828.24;3.796082500000;20910358.93;0.00;0.00;1
05.053.896/0001-90;2011-11-04;20930034.39;3.798429800000;20923288.71;0.00;0.00;1
05.053.896/0001-90;2011-11-07;20950473.63;3.802090200000;20943451.45;0.00;0.00;1
05.053.896/0001-90;2011-11-08;20961514.70;3.804044300000;20954215.73;0.00;0.00;1
05.053.896/0001-90;2011-11-09;20988377.08;3.808870700000;20980801.23;0.00;0.00;1
05.053.896/0001-90;2011-11-10;20984144.46;3.808052000000;20976291.40;0.00;0.00;1
05.053.896/0001-90;2011-11-11;20994814.98;3.809938800000;20986684.79;0.00;0.00;1
05.053.896/0001-90;2011-11-14;21002282.78;3.811244200000;20993875.34;0.00;0.00;1
05.053.896/0001-90;2011-11-16;21021801.04;3.814737200000;21013116.21;0.00;0.00;1
05.053.896/0001-90;2011-11-17;21017681.21;3.813938900000;21008718.78;0.00;0.00;1
05.053.896/0001-90;2011-11-18;21020297.27;3.814363400000;21011057.32;0.00;0.00;1
05.053.896/0001-90;2011-11-21;21008549.31;3.812180300000;20999031.79;0.00;0.00;1
05.053.896/0001-90;2011-11-22;21018262.32;3.813893200000;21008467.40;0.00;0.00;1
05.053.896/0001-90;2011-11-23;21037699.19;3.817371400000;21027626.73;0.00;0.00;1
05.053.896/0001-90;2011-11-24;21059948.78;3.821360200000;21049598.55;0.00;0.00;1
05.053.896/0001-90;2011-11-25;21064516.50;3.822139000000;21053888.23;0.00;0.00;1
05.053.896/0001-90;2011-11-28;21074429.73;3.823888100000;21063523.43;0.00;0.00;1
05.053.896/0001-90;2011-11-29;21079718.79;3.824797800000;21068534.33;0.00;0.00;1
05.053.896/0001-90;2011-11-30;21122287.83;3.831894400000;20904232.70;3200.00;206592.40;1
05.058.237/0001-47;2011-11-01;96903000.40;7.861434290000;96906355.75;0.00;0.00;1
05.058.237/0001-47;2011-11-03;96941885.56;7.864560020000;96944885.96;0.00;0.00;1
05.058.237/0001-47;2011-11-04;97005455.44;7.869688260000;96998100.82;0.00;10000.00;1
05.058.237/0001-47;2011-11-07;97066601.59;7.875823090000;97072715.82;0.00;1000.00;1
05.058.237/0001-47;2011-11-08;97149173.15;7.882491500000;97049906.70;0.00;105000.00;1
05.058.237/0001-47;2011-11-09;97192671.60;7.894832720000;97201852.89;0.00;0.00;1
05.058.237/0001-47;2011-11-10;97216984.61;7.896778640000;97225811.24;0.00;0.00;1
05.058.237/0001-47;2011-11-11;97288952.14;7.902595110000;97297424.09;0.00;0.00;1
05.058.237/0001-47;2011-11-14;97357287.24;7.908116540000;97365404.35;0.00;0.00;1
05.058.237/0001-47;2011-11-16;97452806.73;7.915563780000;97455095.42;0.00;2000.00;1
05.058.237/0001-47;2011-11-17;97495877.54;7.919033230000;97497810.79;0.00;0.00;1
05.058.237/0001-47;2011-11-18;97553884.50;7.923715840000;97555462.22;0.00;0.00;1
05.058.237/0001-47;2011-11-21;97561982.98;7.924344730000;97563205.08;0.00;0.00;1
05.058.237/0001-47;2011-11-22;97569936.49;7.924961850000;97570802.96;0.00;0.00;1
05.058.237/0001-47;2011-11-23;97606624.69;7.927912880000;97607135.53;0.00;0.00;1
05.058.237/0001-47;2011-11-24;97671076.38;7.933118930000;97671231.53;0.00;0.00;1
05.058.237/0001-47;2011-11-25;97750045.55;7.939504120000;97749844.89;0.00;0.00;1
05.058.237/0001-47;2011-11-28;97774075.88;7.941427020000;97403519.27;0.00;370000.00;1
05.058.237/0001-47;2011-11-29;97479607.40;7.947799780000;97376682.78;0.00;105000.00;1
05.058.237/0001-47;2011-11-30;97508352.24;7.958644560000;97509553.37;0.00;0.00;1
05.058.297/0001-60;2011-11-01;47881935.51;3.420091396000;47878162.98;0.00;1698500.00;1
05.058.297/0001-60;2011-11-03;48761377.03;3.421532027000;48757330.50;859000.00;0.00;1
05.058.297/0001-60;2011-11-04;48888182.16;3.422972761000;48883861.17;106000.00;0.00;1
05.058.297/0001-60;2011-11-07;48909080.56;3.424416864000;48904484.57;0.00;0.00;1
05.058.297/0001-60;2011-11-08;49091900.15;3.425859506000;49088087.10;163000.00;0.00;1
05.058.297/0001-60;2011-11-09;50645844.30;3.427301951000;50641755.45;1533000.00;0.00;1
05.058.297/0001-60;2011-11-10;50983519.51;3.428749790000;50979148.69;316000.00;0.00;1
05.058.297/0001-60;2011-11-11;51005318.54;3.430196893000;51000664.43;0.00;0.00;1
05.058.297/0001-60;2011-11-14;50865090.58;3.431642176000;50860153.11;0.00;162000.00;1
05.058.297/0001-60;2011-11-16;99010710.96;3.433103124000;99005805.73;48124000.00;0.00;1
05.058.297/0001-60;2011-11-17;84255080.75;3.434555895000;84249701.57;0.00;14798000.00;1
05.058.297/0001-60;2011-11-18;85248145.26;3.436009180000;85242350.68;957000.00;0.00;1
05.058.297/0001-60;2011-11-21;84580225.88;3.437466796000;84574011.99;0.00;704500.00;1
05.058.297/0001-60;2011-11-22;84616364.32;3.438918688000;84609733.75;0.00;0.00;1
05.058.297/0001-60;2011-11-23;84652512.19;3.440370959000;84645464.82;0.00;0.00;1
05.058.297/0001-60;2011-11-24;84551709.69;3.441825240000;84544245.35;0.00;137000.00;1
05.058.297/0001-60;2011-11-25;85213383.74;3.443280941000;85205502.86;625500.00;0.00;1
05.058.297/0001-60;2011-11-28;78245320.59;3.444736468000;78237020.52;0.00;7004500.00;1
05.058.297/0001-60;2011-11-29;78278744.66;3.446190875000;78270053.09;0.00;0.00;1
05.058.297/0001-60;2011-11-30;81250269.92;3.447649730000;81241186.67;2938000.00;0.00;1
05.058.905/0001-36;2011-11-01;7484092.87;3.024824000000;7492974.43;0.00;0.00;1
05.058.905/0001-36;2011-11-03;7486733.02;3.025827000000;7495457.44;0.00;0.00;1
05.058.905/0001-36;2011-11-04;7415068.97;3.027110000000;7498636.21;0.00;0.00;1
05.058.905/0001-36;2011-11-07;7493749.53;3.028532000000;7502159.56;0.00;0.00;1
05.058.905/0001-36;2011-11-08;7495924.26;3.029673000000;7504985.11;0.00;0.00;1
05.058.905/0001-36;2011-11-09;7500779.88;3.031569000000;7509683.43;0.00;0.00;1
05.058.905/0001-36;2011-11-10;7504558.31;3.033031000000;7513304.50;0.00;0.00;1
05.058.905/0001-36;2011-11-11;7506722.53;3.033841000000;7515311.34;0.00;0.00;1
05.058.905/0001-36;2011-11-14;7510268.32;3.035209000000;7518699.70;0.00;0.00;1
05.058.905/0001-36;2011-11-16;7513818.93;3.036579000000;7522092.87;0.00;0.00;1
05.058.905/0001-36;2011-11-17;7517357.89;3.037944000000;7525474.31;0.00;0.00;1
05.058.905/0001-36;2011-11-18;7519988.40;3.038942000000;7527947.29;0.00;0.00;1
05.058.905/0001-36;2011-11-21;7523107.64;3.040138000000;7530908.98;0.00;0.00;1
05.058.905/0001-36;2011-11-22;7526520.92;3.041452000000;7534164.66;0.00;0.00;1
05.058.905/0001-36;2011-11-23;7531561.16;3.043423000000;7539047.23;0.00;0.00;1
05.058.905/0001-36;2011-11-24;7536162.34;3.045217000000;7543490.71;0.00;0.00;1
05.058.905/0001-36;2011-11-25;7540076.89;3.046734000000;7547247.49;0.00;0.00;1
05.058.905/0001-36;2011-11-28;7541912.14;3.047411000000;7548924.96;0.00;0.00;1
05.058.905/0001-36;2011-11-29;7544693.91;3.048470000000;7551548.91;0.00;0.00;1
05.058.905/0001-36;2011-11-30;7549443.23;3.050324000000;7493621.60;0.00;62518.78;1
05.058.916/0001-16;2011-11-01;3763727.13;4.413617000000;3791229.16;0.00;0.00;27
05.058.916/0001-16;2011-11-03;3670561.38;4.414673000000;3697886.90;0.00;94249.00;26
05.058.916/0001-16;2011-11-04;3672324.43;4.416701000000;3699585.84;0.00;0.00;26
05.058.916/0001-16;2011-11-07;3673939.12;4.418552000000;3701136.41;0.00;0.00;26
05.058.916/0001-16;2011-11-08;3675551.55;4.420401000000;3702684.72;0.00;0.00;26
05.058.916/0001-16;2011-11-09;3675862.38;4.420695000000;3702931.43;0.00;0.00;26
05.058.916/0001-16;2011-11-10;3677062.62;4.422052000000;3704067.55;0.00;0.00;26
05.058.916/0001-16;2011-11-11;3677521.46;4.422523000000;3704462.27;0.00;0.00;26
05.058.916/0001-16;2011-11-14;3680310.59;4.425776000000;3707187.30;0.00;0.00;26
05.058.916/0001-16;2011-11-16;3642024.34;4.428009000000;3668787.02;0.00;40270.76;25
05.058.916/0001-16;2011-11-17;3644296.23;4.430665000000;3670987.29;0.00;0.00;25
05.058.916/0001-16;2011-11-18;3645895.05;4.432517000000;3672521.99;0.00;0.00;25
05.058.916/0001-16;2011-11-21;3648253.85;4.435286000000;3674816.67;0.00;0.00;25
05.058.916/0001-16;2011-11-22;3649917.64;4.437217000000;3676416.35;0.00;0.00;25
05.058.916/0001-16;2011-11-23;3653271.96;4.441188000000;3679706.56;0.00;0.00;25
05.058.916/0001-16;2011-11-24;3655394.68;4.443673000000;3681765.15;0.00;0.00;25
05.058.916/0001-16;2011-11-25;3656956.98;4.445481000000;3683263.33;0.00;0.00;25
05.058.916/0001-16;2011-11-28;3657163.62;4.445653000000;3683405.85;0.00;0.00;25
05.058.916/0001-16;2011-11-29;3657949.56;4.446524000000;3684127.68;0.00;0.00;25
05.058.916/0001-16;2011-11-30;3643355.67;4.446937000000;3653455.72;0.00;31013.95;25
05.059.236/0001-17;2011-11-01;16612162.74;3.046690300000;16601397.76;0.00;0.00;1
05.059.236/0001-17;2011-11-03;16619597.22;3.047978000000;16608414.12;0.00;0.00;1
05.059.236/0001-17;2011-11-04;16626303.67;3.049132000000;16614702.30;0.00;0.00;1
05.059.236/0001-17;2011-11-07;16640032.12;3.051574700000;16628012.35;0.00;0.00;1
05.059.236/0001-17;2011-11-08;16639188.70;3.052587700000;16633532.27;0.00;0.00;1
05.059.236/0001-17;2011-11-09;16647534.03;3.054042400000;16641458.81;0.00;0.00;1
05.059.236/0001-17;2011-11-10;16658938.72;3.056058500000;16652444.56;0.00;0.00;1
05.059.236/0001-17;2011-11-11;16656607.04;3.055553600000;16649693.70;0.00;0.00;1
05.059.236/0001-17;2011-11-14;16663160.77;3.056679400000;16655828.33;0.00;0.00;1
05.059.236/0001-17;2011-11-16;16671467.26;3.058126900000;16663715.59;0.00;0.00;1
05.059.236/0001-17;2011-11-17;16681186.30;3.059833600000;16673015.23;0.00;0.00;1
05.059.236/0001-17;2011-11-18;16682438.96;3.059986500000;16673848.31;0.00;0.00;1
05.059.236/0001-17;2011-11-21;16683214.02;3.060221400000;16675128.24;0.00;0.00;1
05.059.236/0001-17;2011-11-22;16686474.76;3.060742800000;16677969.33;0.00;0.00;1
05.059.236/0001-17;2011-11-23;16692474.38;3.061766800000;16683549.27;0.00;0.00;1
05.059.236/0001-17;2011-11-24;16700634.50;3.063187300000;16691289.58;0.00;0.00;1
05.059.236/0001-17;2011-11-25;16711225.57;3.065053900000;16701460.68;0.00;0.00;1
05.059.236/0001-17;2011-11-28;16713220.76;3.065343000000;16703035.71;0.00;0.00;1
05.059.236/0001-17;2011-11-29;16715486.58;3.065681700000;16704881.33;0.00;0.00;1
05.059.236/0001-17;2011-11-30;16733355.46;3.068883800000;16585703.95;0.00;136626.01;1
05.061.117/0001-07;2011-11-01;42727330.64;3.754901000000;42720418.90;0.00;0.00;1
05.061.117/0001-07;2011-11-03;42740681.20;3.756084400000;42733882.57;0.00;0.00;1
05.061.117/0001-07;2011-11-04;42767318.44;3.758175100000;42757669.29;0.00;0.00;1
05.061.117/0001-07;2011-11-07;42807725.68;3.761286700000;42793071.42;0.00;0.00;1
05.061.117/0001-07;2011-11-08;42791977.13;3.764418500000;42785702.55;0.00;43000.00;1
05.061.117/0001-07;2011-11-09;42893456.63;3.773186800000;42878361.28;0.00;7000.00;1
05.061.117/0001-07;2011-11-10;42879128.35;3.773838900000;42885771.58;0.00;0.00;1
05.061.117/0001-07;2011-11-11;42930641.79;3.778609000000;42925978.81;0.00;14000.00;1
05.061.117/0001-07;2011-11-14;42966078.53;3.781998500000;42964484.34;0.00;0.00;1
05.061.117/0001-07;2011-11-16;43086670.58;3.786226300000;43080513.74;68000.00;0.00;1
05.061.117/0001-07;2011-11-17;40503060.55;3.788005700000;40496759.46;0.00;2604000.00;1
05.061.117/0001-07;2011-11-18;40526469.54;3.790290000000;40521180.24;0.00;0.00;1
05.061.117/0001-07;2011-11-21;40510717.05;3.789798700000;40515928.09;0.00;0.00;1
05.061.117/0001-07;2011-11-22;40516367.11;3.789814100000;40516092.30;0.00;0.00;1
05.061.117/0001-07;2011-11-23;40542297.42;3.791069800000;40529517.04;0.00;0.00;1
05.061.117/0001-07;2011-11-24;40572475.62;3.793605600000;40556626.47;0.00;0.00;1
05.061.117/0001-07;2011-11-25;40593036.52;3.796599800000;40588637.38;0.00;0.00;1
05.061.117/0001-07;2011-11-28;40620125.47;3.798259400000;40606379.29;0.00;0.00;1
05.061.117/0001-07;2011-11-29;40707424.82;3.801445000000;40703435.74;63000.00;0.00;1
05.061.117/0001-07;2011-11-30;40783532.39;3.807995300000;40773572.42;0.00;0.00;1
05.061.121/0001-67;2011-11-01;1603877286.90;2.919514000000;1603805031.65;1749899.34;1974968.87;1
05.061.121/0001-67;2011-11-03;1605422947.24;2.920688000000;1605350281.76;3221035.21;2320709.95;1
05.061.121/0001-67;2011-11-04;1609556639.15;2.922282000000;1609484037.76;3322368.04;64750.94;1
05.061.121/0001-67;2011-11-07;1611081235.08;2.924065000000;1611007861.21;659722.37;117908.88;1
05.061.121/0001-67;2011-11-08;1614385631.13;2.925681000000;1614315375.82;2613075.97;195893.39;1
05.061.121/0001-67;2011-11-09;1618324516.49;2.928354000000;1618254005.57;2472571.34;8834.11;1
05.061.121/0001-67;2011-11-10;1621402873.76;2.929097000000;1621331532.29;3577006.90;910073.54;1
05.061.121/0001-67;2011-11-11;1624648728.00;2.930883000000;1624577254.35;2292071.44;34946.93;1
05.061.121/0001-67;2011-11-14;1628468628.28;2.932407000000;1628396543.38;3151131.32;176589.67;1
05.061.121/0001-67;2011-11-16;1627392986.38;2.934068000000;1627320790.17;1137679.79;3135803.83;1
05.061.121/0001-67;2011-11-17;1629557284.92;2.935331000000;1629484466.19;2667868.55;1204689.64;1
05.061.121/0001-67;2011-11-18;1631030574.71;2.936777000000;1630957334.29;1299952.79;629799.79;1
05.061.121/0001-67;2011-11-21;1630442743.46;2.937479000000;1630368988.92;0.00;978205.43;1
05.061.121/0001-67;2011-11-22;1631038880.55;2.938288000000;1630965354.06;3028775.73;2881424.36;1
05.061.121/0001-67;2011-11-23;1632586412.97;2.939668000000;1632512106.94;901140.72;120389.06;1
05.061.121/0001-67;2011-11-24;1633249453.87;2.941407000000;1633174877.01;1650379.36;1953343.70;1
05.061.121/0001-67;2011-11-25;1635023382.46;2.942930000000;1634948409.90;936391.58;8483.03;1
05.061.121/0001-67;2011-11-28;1636980255.98;2.944327000000;1636904924.05;1214672.24;34263.17;1
05.061.121/0001-67;2011-11-29;1640965269.64;2.945855000000;1640889416.30;3160111.40;25114.04;1
05.061.121/0001-67;2011-11-30;1642967597.37;2.948274000000;1642891606.07;1401846.61;747079.41;1
05.063.643/0001-06;2011-11-01;26231764.81;12.841209940000;26810207.77;0.00;25000.00;1
05.063.643/0001-06;2011-11-03;26656928.17;12.776962360000;26676070.02;0.00;0.00;1
05.063.643/0001-06;2011-11-04;26281376.68;12.693713710000;26502261.35;0.00;0.00;1
05.063.643/0001-06;2011-11-07;26271473.73;12.673916800000;26460928.86;0.00;0.00;1
05.063.643/0001-06;2011-11-08;26381468.88;12.620407430000;26324210.61;0.00;25000.00;1
05.063.643/0001-06;2011-11-09;26564408.25;12.770578790000;26637444.76;0.00;0.00;1
05.063.643/0001-06;2011-11-10;26766431.54;12.873783670000;26852714.11;0.00;0.00;1
05.063.643/0001-06;2011-11-11;26537353.87;12.521927650000;26118797.09;0.00;0.00;1
05.063.643/0001-06;2011-11-14;26163896.40;12.541738430000;26160119.30;0.00;0.00;1
05.063.643/0001-06;2011-11-16;26122129.26;12.418898660000;25828894.62;0.00;75000.00;1
05.063.643/0001-06;2011-11-17;26171406.97;12.596624290000;26198529.36;0.00;0.00;1
05.063.643/0001-06;2011-11-18;26444929.12;12.655124530000;26320198.49;0.00;0.00;1
05.063.643/0001-06;2011-11-21;26292589.71;12.736152940000;26488721.82;0.00;0.00;1
05.063.643/0001-06;2011-11-22;26484346.00;12.753924410000;26485683.03;0.00;40000.00;1
05.063.643/0001-06;2011-11-23;26773910.61;13.099171970000;27202648.03;0.00;0.00;1
05.063.643/0001-06;2011-11-24;27471705.44;13.364121280000;27752860.12;0.00;0.00;1
05.063.643/0001-06;2011-11-25;27892847.03;13.284679930000;27587886.71;0.00;0.00;1
05.063.643/0001-06;2011-11-28;27246554.99;12.909674780000;26809125.03;0.00;0.00;1
05.063.643/0001-06;2011-11-29;26766468.88;12.777078850000;26533767.13;0.00;0.00;1
05.063.643/0001-06;2011-11-30;26838329.36;12.658554410000;26287631.07;0.00;0.00;1
05.069.379/0001-00;2011-11-01;29549292.21;3.861167610000;29539949.45;0.00;0.00;11
05.069.379/0001-00;2011-11-03;29567558.19;3.863489890000;29557716.10;0.00;0.00;11
05.069.379/0001-00;2011-11-04;29586620.63;3.863955590000;29576278.97;15000.00;0.00;11
05.069.379/0001-00;2011-11-07;29625928.81;3.869025660000;29615087.31;0.00;0.00;11
05.069.379/0001-00;2011-11-08;29617979.00;3.869032170000;29615137.12;0.00;0.00;11
05.069.379/0001-00;2011-11-09;29673586.73;3.876623530000;29670213.72;0.00;3030.75;11
05.069.379/0001-00;2011-11-10;29665305.68;3.875476070000;29661431.54;0.00;0.00;11
05.069.379/0001-00;2011-11-11;29696689.71;3.875591450000;29692314.56;30000.00;0.00;11
05.069.379/0001-00;2011-11-14;29805324.16;3.876653010000;29800447.56;100000.00;0.00;11
05.069.379/0001-00;2011-11-16;29822355.24;3.878803100000;29816975.69;0.00;0.00;11
05.069.379/0001-00;2011-11-17;29815546.43;3.877851910000;29809663.71;0.00;0.00;11
05.069.379/0001-00;2011-11-18;29798294.97;3.875932530000;29791878.49;0.00;3030.68;11
05.069.379/0001-00;2011-11-21;29787694.83;3.874619290000;29781784.37;0.00;0.00;11
05.069.379/0001-00;2011-11-22;29794352.17;3.875419810000;29787937.49;0.00;0.00;11
05.069.379/0001-00;2011-11-23;29818219.12;3.878459490000;29811301.64;0.00;0.00;11
05.069.379/0001-00;2011-11-24;29863361.11;3.884267030000;29855940.54;0.00;0.00;11
05.069.379/0001-00;2011-11-25;29873882.27;3.885570300000;29865957.97;0.00;0.00;11
05.069.379/0001-00;2011-11-28;29855761.28;3.883147200000;29847333.14;0.00;0.00;11
05.069.379/0001-00;2011-11-29;29855220.29;3.883011300000;29846288.54;0.00;0.00;11
05.069.379/0001-00;2011-11-30;29960820.83;3.896684450000;29629674.94;0.00;321710.56;11
05.069.542/0001-34;2011-11-01;21867541.49;3.098157000000;21880790.64;0.00;0.00;1
05.069.542/0001-34;2011-11-03;21872670.14;3.098853000000;21885705.81;0.00;0.00;1
05.069.542/0001-34;2011-11-04;21884768.04;3.100536000000;21897590.18;0.00;0.00;1
05.069.542/0001-34;2011-11-07;21903510.49;3.103159000000;21916118.98;0.00;0.00;1
05.069.542/0001-34;2011-11-08;21909014.58;3.104431000000;21925098.56;0.00;0.00;1
05.069.542/0001-34;2011-11-09;21964581.34;3.112268000000;21980451.28;0.00;0.00;1
05.069.542/0001-34;2011-11-10;21964605.89;3.112241000000;21980261.81;0.00;0.00;1
05.069.542/0001-34;2011-11-11;21972488.18;3.113327000000;21987930.02;0.00;0.00;1
05.069.542/0001-34;2011-11-14;21988749.19;3.115622000000;22004141.70;0.00;0.00;1
05.069.542/0001-34;2011-11-16;22008661.84;3.118412000000;22023840.05;0.00;0.00;1
05.069.542/0001-34;2011-11-17;22003843.63;3.117699000000;22018807.58;0.00;0.00;1
05.069.542/0001-34;2011-11-18;21996328.98;3.116605000000;22011078.72;0.00;0.00;1
05.069.542/0001-34;2011-11-21;21989226.47;3.115569000000;22003762.04;0.00;0.00;1
05.069.542/0001-34;2011-11-22;21995817.09;3.116472000000;22010138.45;0.00;0.00;1
05.069.542/0001-34;2011-11-23;22012217.79;3.118763000000;22026324.84;0.00;0.00;1
